state,year,dont_say_gay,hate_crimes_nolgbt,same_sex_marriage_ban,relig_lib_protection_discrim,decrim_same_sex,sports_ban,bathroom_ban,gac_ban,surgery_require_genderchange,lgbt_discrim_protect,lgbt_discrim_expire_rescind,hate_crimes_gayonly,conversion_ban,preemption_discrim,hate_crimeslgbt,Genderchange_x,No_surgery_genderchange,No_genderchange,same_sex_marriage_legal,Dim.1,Dim.2,std_1,std_2
West Virginia,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
West Virginia,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785
West Virginia,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785
West Virginia,2023,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.465695493049209,4.98657532471092,0.261789277196108,-3.02008819396422
Wisconsin,2000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2001,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2002,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2003,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2004,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2005,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093
Wisconsin,2006,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2007,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2008,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2009,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2010,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2011,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2012,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2013,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Wisconsin,2014,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2015,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2016,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2017,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2018,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2019,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2020,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466
Wisconsin,2021,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639
Wisconsin,2022,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639
Wisconsin,2023,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639
Wyoming,2000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Wyoming,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Wyoming,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785
